FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity
1,1,2,0,0,0.899, Velocity,0,0,2
1,0.983,2,0.017,16.667,0.901, Velocity,0,0,1.802
1,0.967,2,0.033,33.333,0.9, Velocity,0,0,1.8
1,0.95,2,0.05,50,0.902, Velocity,0,0,1.804
1,0.933,2,0.067,66.667,0.9, Velocity,0,0,1.8
1,0.917,2,0.083,83.333,0.899, Velocity,0,0,1.798
1,0.9,2,0.1,100,0.901, Velocity,0,0,1.802
1,0.883,2,0.117,116.667,0.899, Velocity,0,0,1.798
1,0.867,2,0.133,133.333,0.896, Velocity,0,0,1.792
1,0.85,2,0.15,150,0.899, Velocity,0,0,1.798
1,0.833,2,0.167,166.667,0.897, Velocity,0,0,1.794
1,0.817,2,0.183,183.333,0.897, Velocity,0,0,1.794
1,0.8,2,0.2,200,0.899, Velocity,0,0,1.798
1,0.783,2,0.217,216.667,0.897, Velocity,0,0,1.794
1,0.767,2,0.233,233.333,0.901, Velocity,0,0,1.802
1,0.75,2,0.25,250,0.901, Velocity,0,0,1.802
1,0.733,2,0.267,266.667,0.898, Velocity,0,0,1.796
1,0.717,2,0.283,283.333,0.897, Velocity,0,0,1.794
1,0.7,2,0.3,300,0.899, Velocity,0,0,1.798
1,0.683,2,0.317,316.667,0.899, Velocity,0,0,1.798
1,0.667,2,0.333,333.333,0.9, Velocity,0,0,1.8
1,0.65,2,0.35,350,0.902, Velocity,0,0,1.804
1,0.633,2,0.367,366.667,0.9, Velocity,0,0,1.8
1,0.617,2,0.383,383.333,0.899, Velocity,0,0,1.798
1,0.6,2,0.4,400,0.9, Velocity,0,0,1.8
1,0.583,2,0.417,416.667,0.902, Velocity,0,0,1.804
1,0.567,2,0.433,433.333,0.9, Velocity,0,0,1.8
1,0.55,2,0.45,450,0.901, Velocity,0,0,1.802
1,0.533,2,0.467,466.667,0.899, Velocity,0,0,1.798
1,0.517,2,0.483,483.333,0.899, Velocity,0,0,1.798
1,0.5,2,0.5,500,0.9, Velocity,0,0,1.8
1,0.483,2,0.517,516.667,0.902, Velocity,0,0,1.804
1,0.467,2,0.533,533.333,0.902, Velocity,0,0,1.804
1,0.45,2,0.55,550,0.899, Velocity,0,0,1.798
1,0.433,2,0.567,566.667,0.9, Velocity,0,0,1.8
1,0.417,2,0.583,583.333,0.901, Velocity,0,0,1.802
1,0.4,2,0.6,600,0.903, Velocity,0,0,1.806
1,0.383,2,0.617,616.667,0.901, Velocity,0,0,1.802
1,0.367,2,0.633,633.333,0.901, Velocity,0,0,1.802
1,0.35,2,0.65,650,0.899, Velocity,0,0,1.798
1,0.333,2,0.667,666.667,0.898, Velocity,0,0,1.796
1,0.317,2,0.683,683.333,0.899, Velocity,0,0,1.798
1,0.3,2,0.7,700,0.9, Velocity,0,0,1.8
1,0.283,2,0.717,716.667,0.899, Velocity,0,0,1.798
1,0.267,2,0.733,733.333,0.9, Velocity,0,0,1.8
1,0.25,2,0.75,750,0.902, Velocity,0,0,1.804
1,0.233,2,0.767,766.667,0.899, Velocity,0,0,1.798
1,0.217,2,0.783,783.333,0.899, Velocity,0,0,1.798
1,0.2,2,0.8,800,0.897, Velocity,0,0,1.794
1,0.183,2,0.817,816.667,0.9, Velocity,0,0,1.8
1,0.167,2,0.833,833.333,0.898, Velocity,0,0,1.796
1,0.15,2,0.85,850,0.898, Velocity,0,0,1.796
1,0.133,2,0.867,866.667,0.898, Velocity,0,0,1.796
1,0.117,2,0.883,883.333,0.899, Velocity,0,0,1.798
1,0.1,2,0.9,900,0.901, Velocity,0,0,1.802
1,0.083,2,0.917,916.667,0.901, Velocity,0,0,1.802
1,0.067,2,0.933,933.333,0.9, Velocity,0,0,1.8
1,0.05,2,0.95,950,0.898, Velocity,0,0,1.796
1,0.033,2,0.967,966.667,0.901, Velocity,0,0,1.802
1,0.017,2,0.983,983.333,0.9, Velocity,0,0,1.8
2,1,3,0,1000,0.899, Velocity,0,0,1.798
2,0.983,3,0.017,1016.667,0.901, Velocity,0,0,1.802
2,0.967,3,0.033,1033.333,0.9, Velocity,0,0,1.8
2,0.95,3,0.05,1050,0.9, Velocity,0,0,1.8
2,0.933,3,0.067,1066.667,0.9, Velocity,0,0,1.8
2,0.917,3,0.083,1083.333,0.898, Velocity,0,0,1.796
2,0.9,3,0.1,1100,0.896, Velocity,0,0,1.792
2,0.883,3,0.117,1116.667,0.897, Velocity,0,0,1.794
2,0.867,3,0.133,1133.333,0.898, Velocity,0,0,1.796
2,0.85,3,0.15,1150,0.897, Velocity,0,0,1.794
2,0.833,3,0.167,1166.667,0.899, Velocity,0,0,1.798
2,0.817,3,0.183,1183.333,0.901, Velocity,0,0,1.802
2,0.8,3,0.2,1200,0.899, Velocity,0,0,1.798
2,0.783,3,0.217,1216.667,0.899, Velocity,0,0,1.798
2,0.767,3,0.233,1233.333,0.901, Velocity,0,0,1.802
2,0.75,3,0.25,1250,0.9, Velocity,0,0,1.8
2,0.733,3,0.267,1266.667,0.898, Velocity,0,0,1.796
2,0.717,3,0.283,1283.333,0.898, Velocity,0,0,1.796
2,0.7,3,0.3,1300,0.898, Velocity,0,0,1.796
2,0.683,3,0.317,1316.667,0.899, Velocity,0,0,1.798
2,0.667,3,0.333,1333.333,0.9, Velocity,0,0,1.8
2,0.65,3,0.35,1350,0.899, Velocity,0,0,1.798
2,0.633,3,0.367,1366.667,0.899, Velocity,0,0,1.798
2,0.617,3,0.383,1383.333,0.899, Velocity,0,0,1.798
2,0.6,3,0.4,1400,0.902, Velocity,0,0,1.804
2,0.583,3,0.417,1416.667,0.899, Velocity,0,0,1.798
2,0.567,3,0.433,1433.333,0.901, Velocity,0,0,1.802
2,0.55,3,0.45,1450,0.902, Velocity,0,0,1.804
2,0.533,3,0.467,1466.667,0.902, Velocity,0,0,1.804
2,0.517,3,0.483,1483.333,0.901, Velocity,0,0,1.802
2,0.5,3,0.5,1500,0.9, Velocity,0,0,1.8
2,0.483,3,0.517,1516.667,0.899, Velocity,0,0,1.798
2,0.467,3,0.533,1533.333,0.899, Velocity,0,0,1.798
2,0.45,3,0.55,1550,0.899, Velocity,0,0,1.798
2,0.433,3,0.567,1566.667,0.9, Velocity,0,0,1.8
2,0.417,3,0.583,1583.333,0.898, Velocity,0,0,1.796
2,0.4,3,0.6,1600,0.896, Velocity,0,0,1.792
2,0.383,3,0.617,1616.667,0.898, Velocity,0,0,1.796
2,0.367,3,0.633,1633.333,0.9, Velocity,0,0,1.8
2,0.35,3,0.65,1650,0.901, Velocity,0,0,1.802
2,0.333,3,0.667,1666.667,0.902, Velocity,0,0,1.804
2,0.317,3,0.683,1683.333,0.901, Velocity,0,0,1.802
2,0.3,3,0.7,1700,0.9, Velocity,0,0,1.8
2,0.283,3,0.717,1716.667,0.898, Velocity,0,0,1.796
2,0.267,3,0.733,1733.333,0.9, Velocity,0,0,1.8
2,0.25,3,0.75,1750,0.899, Velocity,0,0,1.798
2,0.233,3,0.767,1766.667,0.899, Velocity,0,0,1.798
2,0.217,3,0.783,1783.333,0.898, Velocity,0,0,1.796
2,0.2,3,0.8,1800,0.898, Velocity,0,0,1.796
2,0.183,3,0.817,1816.667,0.9, Velocity,0,0,1.8
2,0.167,3,0.833,1833.333,0.901, Velocity,0,0,1.802
2,0.15,3,0.85,1850,0.899, Velocity,0,0,1.798
2,0.133,3,0.867,1866.667,0.9, Velocity,0,0,1.8
2,0.117,3,0.883,1883.333,0.9, Velocity,0,0,1.8
2,0.1,3,0.9,1900,0.9, Velocity,0,0,1.8
2,0.083,3,0.917,1916.667,0.899, Velocity,0,0,1.798
2,0.067,3,0.933,1933.333,0.901, Velocity,0,0,1.802
2,0.05,3,0.95,1950,0.9, Velocity,0,0,1.8
2,0.033,3,0.967,1966.667,0.9, Velocity,0,0,1.8
2,0.017,3,0.983,1983.333,0.898, Velocity,0,0,1.796
3,1,4,0,2000,0.901, Velocity,0,0,1.802
3,0.983,4,0.017,2016.667,0.902, Velocity,0,0,1.804
3,0.967,4,0.033,2033.333,0.9, Velocity,0,0,1.8
3,0.95,4,0.05,2050,0.898, Velocity,0,0,1.796
3,0.933,4,0.067,2066.667,0.897, Velocity,0,0,1.794
3,0.917,4,0.083,2083.333,0.901, Velocity,0,0,1.802
3,0.9,4,0.1,2100,0.902, Velocity,0,0,1.804
3,0.883,4,0.117,2116.667,0.901, Velocity,0,0,1.802
3,0.867,4,0.133,2133.333,0.901, Velocity,0,0,1.802
3,0.85,4,0.15,2150,0.898, Velocity,0,0,1.796
3,0.833,4,0.167,2166.667,0.898, Velocity,0,0,1.796
3,0.817,4,0.183,2183.333,0.899, Velocity,0,0,1.798
3,0.8,4,0.2,2200,0.898, Velocity,0,0,1.796
3,0.783,4,0.217,2216.667,0.897, Velocity,0,0,1.794
3,0.767,4,0.233,2233.333,0.899, Velocity,0,0,1.798
3,0.75,4,0.25,2250,0.899, Velocity,0,0,1.798
3,0.733,4,0.267,2266.667,0.899, Velocity,0,0,1.798
3,0.717,4,0.283,2283.333,0.898, Velocity,0,0,1.796
3,0.7,4,0.3,2300,0.9, Velocity,0,0,1.8
3,0.683,4,0.317,2316.667,0.899, Velocity,0,0,1.798
3,0.667,4,0.333,2333.333,0.901, Velocity,0,0,1.802
3,0.65,4,0.35,2350,0.899, Velocity,0,0,1.798
3,0.633,4,0.367,2366.667,0.899, Velocity,0,0,1.798
3,0.617,4,0.383,2383.333,0.9, Velocity,0,0,1.8
3,0.6,4,0.4,2400,0.902, Velocity,0,0,1.804
3,0.583,4,0.417,2416.667,0.901, Velocity,0,0,1.802
3,0.567,4,0.433,2433.333,0.9, Velocity,0,0,1.8
3,0.55,4,0.45,2450,0.9, Velocity,0,0,1.8
3,0.533,4,0.467,2466.667,0.9, Velocity,0,0,1.8
3,0.517,4,0.483,2483.333,0.898, Velocity,0,0,1.796
3,0.5,4,0.5,2500,0.899, Velocity,0,0,1.798
3,0.483,4,0.517,2516.667,0.899, Velocity,0,0,1.798
3,0.467,4,0.533,2533.333,0.899, Velocity,0,0,1.798
3,0.45,4,0.55,2550,0.899, Velocity,0,0,1.798
3,0.433,4,0.567,2566.667,0.901, Velocity,0,0,1.802
3,0.417,4,0.583,2583.333,0.901, Velocity,0,0,1.802
3,0.4,4,0.6,2600,0.9, Velocity,0,0,1.8
3,0.383,4,0.617,2616.667,0.899, Velocity,0,0,1.798
3,0.367,4,0.633,2633.333,0.9, Velocity,0,0,1.8
3,0.35,4,0.65,2650,0.902, Velocity,0,0,1.804
3,0.333,4,0.667,2666.667,0.9, Velocity,0,0,1.8
3,0.317,4,0.683,2683.333,0.898, Velocity,0,0,1.796
3,0.3,4,0.7,2700,0.9, Velocity,0,0,1.8
3,0.283,4,0.717,2716.667,0.898, Velocity,0,0,1.796
3,0.267,4,0.733,2733.333,0.899, Velocity,0,0,1.798
3,0.25,4,0.75,2750,0.899, Velocity,0,0,1.798
3,0.233,4,0.767,2766.667,0.898, Velocity,0,0,1.796
3,0.217,4,0.783,2783.333,0.899, Velocity,0,0,1.798
3,0.2,4,0.8,2800,0.899, Velocity,0,0,1.798
3,0.183,4,0.817,2816.667,0.898, Velocity,0,0,1.796
3,0.167,4,0.833,2833.333,0.899, Velocity,0,0,1.798
3,0.15,4,0.85,2850,0.899, Velocity,0,0,1.798
3,0.133,4,0.867,2866.667,0.902, Velocity,0,0,1.804
3,0.117,4,0.883,2883.333,0.9, Velocity,0,0,1.8
3,0.1,4,0.9,2900,0.9, Velocity,0,0,1.8
3,0.083,4,0.917,2916.667,0.901, Velocity,0,0,1.802
3,0.067,4,0.933,2933.333,0.901, Velocity,0,0,1.802
3,0.05,4,0.95,2950,0.9, Velocity,0,0,1.8
3,0.033,4,0.967,2966.667,0.898, Velocity,0,0,1.796
3,0.017,4,0.983,2983.333,0.898, Velocity,0,0,1.796
4,1,5,0,3000,0.9, Velocity,0,0,1.8
4,0.983,5,0.017,3016.667,0.9, Velocity,0,0,1.8
4,0.967,5,0.033,3033.333,0.9, Velocity,0,0,1.8
4,0.95,5,0.05,3050,0.898, Velocity,0,0,1.796
4,0.933,5,0.067,3066.667,0.901, Velocity,0,0,1.802
4,0.917,5,0.083,3083.333,0.902, Velocity,0,0,1.804
4,0.9,5,0.1,3100,0.899, Velocity,0,0,1.798
4,0.883,5,0.117,3116.667,0.898, Velocity,0,0,1.796
4,0.867,5,0.133,3133.333,0.898, Velocity,0,0,1.796
4,0.85,5,0.15,3150,0.899, Velocity,0,0,1.798
4,0.833,5,0.167,3166.667,0.9, Velocity,0,0,1.8
4,0.817,5,0.183,3183.333,0.899, Velocity,0,0,1.798
4,0.8,5,0.2,3200,0.902, Velocity,0,0,1.804
4,0.783,5,0.217,3216.667,0.9, Velocity,0,0,1.8
4,0.767,5,0.233,3233.333,0.902, Velocity,0,0,1.804
4,0.75,5,0.25,3250,0.9, Velocity,0,0,1.8
4,0.733,5,0.267,3266.667,0.898, Velocity,0,0,1.796
4,0.717,5,0.283,3283.333,0.898, Velocity,0,0,1.796
4,0.7,5,0.3,3300,0.897, Velocity,0,0,1.794
4,0.683,5,0.317,3316.667,0.898, Velocity,0,0,1.796
4,0.667,5,0.333,3333.333,0.899, Velocity,0,0,1.798
4,0.65,5,0.35,3350,0.898, Velocity,0,0,1.796
4,0.633,5,0.367,3366.667,0.901, Velocity,0,0,1.802
4,0.617,5,0.383,3383.333,0.903, Velocity,0,0,1.806
4,0.6,5,0.4,3400,0.9, Velocity,0,0,1.8
4,0.583,5,0.417,3416.667,0.9, Velocity,0,0,1.8
4,0.567,5,0.433,3433.333,0.899, Velocity,0,0,1.798
4,0.55,5,0.45,3450,0.899, Velocity,0,0,1.798
4,0.533,5,0.467,3466.667,0.9, Velocity,0,0,1.8
4,0.517,5,0.483,3483.333,0.901, Velocity,0,0,1.802
4,0.5,5,0.5,3500,0.9, Velocity,0,0,1.8
4,0.483,5,0.517,3516.667,0.899, Velocity,0,0,1.798
4,0.467,5,0.533,3533.333,0.9, Velocity,0,0,1.8
4,0.45,5,0.55,3550,0.899, Velocity,0,0,1.798
4,0.433,5,0.567,3566.667,0.901, Velocity,0,0,1.802
4,0.417,5,0.583,3583.333,0.899, Velocity,0,0,1.798
4,0.4,5,0.6,3600,0.902, Velocity,0,0,1.804
4,0.383,5,0.617,3616.667,0.9, Velocity,0,0,1.8
4,0.367,5,0.633,3633.333,0.9, Velocity,0,0,1.8
4,0.35,5,0.65,3650,0.901, Velocity,0,0,1.802
4,0.333,5,0.667,3666.667,0.899, Velocity,0,0,1.798
4,0.317,5,0.683,3683.334,0.899, Velocity,0,0,1.798
4,0.3,5,0.7,3700,0.903, Velocity,0,0,1.806
4,0.283,5,0.717,3716.667,0.901, Velocity,0,0,1.802
4,0.267,5,0.733,3733.333,0.898, Velocity,0,0,1.796
4,0.25,5,0.75,3750,0.899, Velocity,0,0,1.798
4,0.233,5,0.767,3766.667,0.9, Velocity,0,0,1.8
4,0.217,5,0.783,3783.333,0.9, Velocity,0,0,1.8
4,0.2,5,0.8,3800,0.898, Velocity,0,0,1.796
4,0.183,5,0.817,3816.667,0.902, Velocity,0,0,1.804
4,0.167,5,0.833,3833.333,0.9, Velocity,0,0,1.8
4,0.15,5,0.85,3850,0.899, Velocity,0,0,1.798
4,0.133,5,0.867,3866.667,0.901, Velocity,0,0,1.802
4,0.117,5,0.883,3883.333,0.898, Velocity,0,0,1.796
4,0.1,5,0.9,3900,0.902, Velocity,0,0,1.804
4,0.083,5,0.917,3916.667,0.901, Velocity,0,0,1.802
4,0.067,5,0.933,3933.334,0.899, Velocity,0,0,1.798
4,0.05,5,0.95,3950,0.898, Velocity,0,0,1.796
4,0.033,5,0.967,3966.667,0.898, Velocity,0,0,1.796
4,0.017,5,0.983,3983.333,0.899, Velocity,0,0,1.798
5,1,6,0,4000,0.899, Velocity,0,0,1.798
5,0.983,6,0.017,4016.667,0.899, Velocity,0,0,1.798
5,0.967,6,0.033,4033.334,0.899, Velocity,0,0,1.798
5,0.95,6,0.05,4050,0.898, Velocity,0,0,1.796
5,0.933,6,0.067,4066.667,0.898, Velocity,0,0,1.796
5,0.917,6,0.083,4083.333,0.9, Velocity,0,0,1.8
5,0.9,6,0.1,4100,0.9, Velocity,0,0,1.8
5,0.883,6,0.117,4116.667,0.899, Velocity,0,0,1.798
5,0.867,6,0.133,4133.333,0.899, Velocity,0,0,1.798
5,0.85,6,0.15,4150,0.898, Velocity,0,0,1.796
5,0.833,6,0.167,4166.667,0.899, Velocity,0,0,1.798
5,0.817,6,0.183,4183.333,0.897, Velocity,0,0,1.794
5,0.8,6,0.2,4200,0.899, Velocity,0,0,1.798
5,0.783,6,0.217,4216.667,0.899, Velocity,0,0,1.798
5,0.767,6,0.233,4233.333,0.901, Velocity,0,0,1.802
5,0.75,6,0.25,4250,0.9, Velocity,0,0,1.8
5,0.733,6,0.267,4266.667,0.899, Velocity,0,0,1.798
5,0.717,6,0.283,4283.334,0.898, Velocity,0,0,1.796
5,0.7,6,0.3,4300,0.901, Velocity,0,0,1.802
5,0.683,6,0.317,4316.667,0.9, Velocity,0,0,1.8
5,0.667,6,0.333,4333.333,0.901, Velocity,0,0,1.802
5,0.65,6,0.35,4350,0.901, Velocity,0,0,1.802
5,0.633,6,0.367,4366.667,0.898, Velocity,0,0,1.796
5,0.617,6,0.383,4383.333,0.899, Velocity,0,0,1.798
5,0.6,6,0.4,4400,0.898, Velocity,0,0,1.796
5,0.583,6,0.417,4416.667,0.9, Velocity,0,0,1.8
5,0.567,6,0.433,4433.333,0.898, Velocity,0,0,1.796
5,0.55,6,0.45,4450,0.9, Velocity,0,0,1.8
5,0.533,6,0.467,4466.667,0.9, Velocity,0,0,1.8
5,0.517,6,0.483,4483.333,0.9, Velocity,0,0,1.8
5,0.5,6,0.5,4500,0.901, Velocity,0,0,1.802
5,0.483,6,0.517,4516.667,0.899, Velocity,0,0,1.798
5,0.467,6,0.533,4533.334,0.898, Velocity,0,0,1.796
5,0.45,6,0.55,4550,0.9, Velocity,0,0,1.8
5,0.433,6,0.567,4566.667,0.898, Velocity,0,0,1.796
5,0.417,6,0.583,4583.333,0.9, Velocity,0,0,1.8
5,0.4,6,0.6,4600,0.899, Velocity,0,0,1.798
5,0.383,6,0.617,4616.667,0.919, Velocity,0,0,1.838
5,0.367,6,0.633,4633.333,0.928, Velocity,0,0,1.856
5,0.35,6,0.65,4650,0.951, Velocity,0,0,1.902
5,0.333,6,0.667,4666.667,0.967, Velocity,0,0,1.934
5,0.317,6,0.683,4683.333,0.992, Velocity,0,0,1.984
5,0.3,6,0.7,4700,0.998, Velocity,0,0,1.996
5,0.283,6,0.717,4716.667,0.999, Velocity,0,0,1.998
5,0.267,6,0.733,4733.333,1, Velocity,0,0,2
5,0.25,6,0.75,4750,1, Velocity,0,0,2
5,0.233,6,0.767,4766.667,1, Velocity,0,0,2
5,0.217,6,0.783,4783.334,1, Velocity,0,0,2
5,0.2,6,0.8,4800,1, Velocity,0,0,2
5,0.183,6,0.817,4816.667,1, Velocity,0,0,2
5,0.167,6,0.833,4833.333,1, Velocity,0,0,2
5,0.15,6,0.85,4850,1, Velocity,0,0,2
5,0.133,6,0.867,4866.667,1, Velocity,0,0,2
5,0.117,6,0.883,4883.333,1, Velocity,0,0,2
5,0.1,6,0.9,4900,1, Velocity,0,0,2
5,0.083,6,0.917,4916.667,1, Velocity,0,0,2
5,0.067,6,0.933,4933.333,1, Velocity,0,0,2
5,0.05,6,0.95,4950,1, Velocity,0,0,2
5,0.033,6,0.967,4966.667,1, Velocity,0,0,2
5,0.017,6,0.983,4983.333,1, Velocity,0,0,2
6,1,7,0,5000,1, Velocity,0,0,2
6,0.983,7,0.017,5016.667,1, Velocity,0,0,2
6,0.967,7,0.033,5033.334,1, Velocity,0,0,2
6,0.95,7,0.05,5050,1, Velocity,0,0,2
6,0.933,7,0.067,5066.667,1, Velocity,0,0,2
6,0.917,7,0.083,5083.333,1, Velocity,0,0,2
6,0.9,7,0.1,5100,1, Velocity,0,0,2
6,0.883,7,0.117,5116.667,1, Velocity,0,0,2
6,0.867,7,0.133,5133.333,1, Velocity,0,0,2
6,0.85,7,0.15,5150,1, Velocity,0,0,2
6,0.833,7,0.167,5166.667,1, Velocity,0,0,2
6,0.817,7,0.183,5183.333,1, Velocity,0,0,2
6,0.8,7,0.2,5200,1, Velocity,0,0,2
6,0.783,7,0.217,5216.667,1, Velocity,0,0,2
6,0.767,7,0.233,5233.333,1, Velocity,0,0,2
6,0.75,7,0.25,5250,1, Velocity,0,0,2
6,0.733,7,0.267,5266.667,1, Velocity,0,0,2
6,0.717,7,0.283,5283.334,1, Velocity,0,0,2
6,0.7,7,0.3,5300,1, Velocity,0,0,2
6,0.683,7,0.317,5316.667,1, Velocity,0,0,2
6,0.667,7,0.333,5333.333,1, Velocity,0,0,2
6,0.65,7,0.35,5350,1, Velocity,0,0,2
6,0.633,7,0.367,5366.667,1, Velocity,0,0,2
6,0.617,7,0.383,5383.333,1, Velocity,0,0,2
6,0.6,7,0.4,5400,1, Velocity,0,0,2
6,0.583,7,0.417,5416.667,1, Velocity,0,0,2
6,0.567,7,0.433,5433.333,1, Velocity,0,0,2
6,0.55,7,0.45,5450,1, Velocity,0,0,2
6,0.533,7,0.467,5466.667,1, Velocity,0,0,2
6,0.517,7,0.483,5483.333,1, Velocity,0,0,2
6,0.5,7,0.5,5500,1, Velocity,0,0,2
6,0.483,7,0.517,5516.667,1, Velocity,0,0,2
6,0.467,7,0.533,5533.334,1, Velocity,0,0,2
6,0.45,7,0.55,5550,1, Velocity,0,0,2
6,0.433,7,0.567,5566.667,1, Velocity,0,0,2
6,0.417,7,0.583,5583.333,1, Velocity,0,0,2
6,0.4,7,0.6,5600,1, Velocity,0,0,2
6,0.383,7,0.617,5616.667,1, Velocity,0,0,2
6,0.367,7,0.633,5633.333,1, Velocity,0,0,2
6,0.35,7,0.65,5650,1, Velocity,0,0,2
6,0.333,7,0.667,5666.667,1, Velocity,0,0,2
6,0.317,7,0.683,5683.333,1, Velocity,0,0,2
6,0.3,7,0.7,5700,1, Velocity,0,0,2
6,0.283,7,0.717,5716.667,1, Velocity,0,0,2
6,0.267,7,0.733,5733.333,1, Velocity,0,0,2
6,0.25,7,0.75,5750,1, Velocity,0,0,2
6,0.233,7,0.767,5766.667,1, Velocity,0,0,2
6,0.217,7,0.783,5783.334,1, Velocity,0,0,2
6,0.2,7,0.8,5800,1, Velocity,0,0,2
6,0.183,7,0.817,5816.667,1, Velocity,0,0,2
6,0.167,7,0.833,5833.333,1, Velocity,0,0,2
6,0.15,7,0.85,5850,1, Velocity,0,0,2
6,0.133,7,0.867,5866.667,1, Velocity,0,0,2
6,0.117,7,0.883,5883.333,1, Velocity,0,0,2
6,0.1,7,0.9,5900,1, Velocity,0,0,2
6,0.083,7,0.917,5916.667,1, Velocity,0,0,2
6,0.067,7,0.933,5933.334,1, Velocity,0,0,2
6,0.05,7,0.95,5950,1, Velocity,0,0,2
6,0.033,7,0.967,5966.667,1, Velocity,0,0,2
6,0.017,7,0.983,5983.333,1, Velocity,0,0,2
7,1,8,0,6000,1, Velocity,0,0,2
7,0.983,8,0.017,6016.667,1, Velocity,0,0,2
7,0.967,8,0.033,6033.334,1, Velocity,0,0,2
7,0.95,8,0.05,6050,1, Velocity,0,0,2
7,0.933,8,0.067,6066.667,1, Velocity,0,0,2
7,0.917,8,0.083,6083.333,1, Velocity,0,0,2
7,0.9,8,0.1,6100,1, Velocity,0,0,2
7,0.883,8,0.117,6116.667,1, Velocity,0,0,2
7,0.867,8,0.133,6133.333,0.997, Velocity,0,0,1.994
7,0.85,8,0.15,6150,0.977, Velocity,0,0,1.954
7,0.833,8,0.167,6166.667,0.957, Velocity,0,0,1.914
7,0.817,8,0.183,6183.334,0.947, Velocity,0,0,1.894
7,0.8,8,0.2,6200,0.933, Velocity,0,0,1.866
7,0.783,8,0.217,6216.667,0.903, Velocity,0,0,1.806
7,0.767,8,0.233,6233.333,0.889, Velocity,0,0,1.778
7,0.75,8,0.25,6250,0.868, Velocity,0,0,1.736
7,0.733,8,0.267,6266.667,0.863, Velocity,0,0,1.726
7,0.717,8,0.283,6283.334,0.857, Velocity,0,0,1.714
7,0.7,8,0.3,6300,0.844, Velocity,0,0,1.688
7,0.683,8,0.317,6316.667,0.836, Velocity,0,0,1.672
7,0.667,8,0.333,6333.333,0.83, Velocity,0,0,1.66
7,0.65,8,0.35,6350,0.827, Velocity,0,0,1.654
7,0.633,8,0.367,6366.667,0.816, Velocity,0,0,1.632
7,0.617,8,0.383,6383.333,0.811, Velocity,0,0,1.622
7,0.6,8,0.4,6400,0.802, Velocity,0,0,1.604
7,0.583,8,0.417,6416.667,0.794, Velocity,0,0,1.588
7,0.567,8,0.433,6433.334,0.79, Velocity,0,0,1.58
7,0.55,8,0.45,6450,0.784, Velocity,0,0,1.568
7,0.533,8,0.467,6466.667,0.778, Velocity,0,0,1.556
7,0.517,8,0.483,6483.333,0.774, Velocity,0,0,1.548
7,0.5,8,0.5,6500,0.766, Velocity,0,0,1.532
7,0.483,8,0.517,6516.667,0.763, Velocity,0,0,1.526
7,0.467,8,0.533,6533.334,0.761, Velocity,0,0,1.522
7,0.45,8,0.55,6550,0.756, Velocity,0,0,1.512
7,0.433,8,0.567,6566.667,0.752, Velocity,0,0,1.504
7,0.417,8,0.583,6583.333,0.75, Velocity,0,0,1.5
7,0.4,8,0.6,6600,0.747, Velocity,0,0,1.494
7,0.383,8,0.617,6616.667,0.746, Velocity,0,0,1.492
7,0.367,8,0.633,6633.333,0.744, Velocity,0,0,1.488
7,0.35,8,0.65,6650,0.741, Velocity,0,0,1.482
7,0.333,8,0.667,6666.667,0.741, Velocity,0,0,1.482
7,0.317,8,0.683,6683.334,0.739, Velocity,0,0,1.478
7,0.3,8,0.7,6700,0.737, Velocity,0,0,1.474
7,0.283,8,0.717,6716.667,0.737, Velocity,0,0,1.474
7,0.267,8,0.733,6733.333,0.736, Velocity,0,0,1.472
7,0.25,8,0.75,6750,0.735, Velocity,0,0,1.47
7,0.233,8,0.767,6766.667,0.734, Velocity,0,0,1.468
7,0.217,8,0.783,6783.334,0.732, Velocity,0,0,1.464
7,0.2,8,0.8,6800,0.732, Velocity,0,0,1.464
7,0.183,8,0.817,6816.667,0.732, Velocity,0,0,1.464
7,0.167,8,0.833,6833.333,0.732, Velocity,0,0,1.464
7,0.15,8,0.85,6850,0.73, Velocity,0,0,1.46
7,0.133,8,0.867,6866.667,0.73, Velocity,0,0,1.46
7,0.117,8,0.883,6883.333,0.729, Velocity,0,0,1.458
7,0.1,8,0.9,6900,0.728, Velocity,0,0,1.456
7,0.083,8,0.917,6916.667,0.726, Velocity,0,0,1.452
7,0.067,8,0.933,6933.334,0.726, Velocity,0,0,1.452
7,0.05,8,0.95,6950,0.726, Velocity,0,0,1.452
7,0.033,8,0.967,6966.667,0.723, Velocity,0,0,1.446
7,0.017,8,0.983,6983.333,0.722, Velocity,0,0,1.444
8,1,9,0,7000,0.721, Velocity,0,0,1.442
8,0.983,9,0.017,7016.667,0.719, Velocity,0,0,1.438
8,0.967,9,0.033,7033.334,0.718, Velocity,0,0,1.436
8,0.95,9,0.05,7050,0.718, Velocity,0,0,1.436
8,0.933,9,0.067,7066.667,0.717, Velocity,0,0,1.434
8,0.917,9,0.083,7083.333,0.715, Velocity,0,0,1.43
8,0.9,9,0.1,7100,0.713, Velocity,0,0,1.426
8,0.883,9,0.117,7116.667,0.712, Velocity,0,0,1.424
8,0.867,9,0.133,7133.333,0.71, Velocity,0,0,1.42
8,0.85,9,0.15,7150,0.71, Velocity,0,0,1.42
