FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity
6, 0.700, 7, 0.300, 5300.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.683, 7, 0.317, 5316.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.667, 7, 0.333, 5333.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.650, 7, 0.350, 5350.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.633, 7, 0.367, 5366.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.617, 7, 0.383, 5383.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.600, 7, 0.400, 5400.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.583, 7, 0.417, 5416.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.567, 7, 0.433, 5433.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.550, 7, 0.450, 5450.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.533, 7, 0.467, 5466.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.517, 7, 0.483, 5483.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.500, 7, 0.500, 5500.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.483, 7, 0.517, 5516.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.467, 7, 0.533, 5533.334, 0.026, Velocity, 0, 0.078, 0.052
6, 0.450, 7, 0.550, 5550.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.433, 7, 0.567, 5566.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.417, 7, 0.583, 5583.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.400, 7, 0.600, 5600.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.383, 7, 0.617, 5616.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.367, 7, 0.633, 5633.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.350, 7, 0.650, 5650.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.333, 7, 0.667, 5666.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.317, 7, 0.683, 5683.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.300, 7, 0.700, 5700.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.283, 7, 0.717, 5716.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.267, 7, 0.733, 5733.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.250, 7, 0.750, 5750.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.233, 7, 0.767, 5766.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.217, 7, 0.783, 5783.334, 0.026, Velocity, 0, 0.078, 0.052
6, 0.200, 7, 0.800, 5800.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.183, 7, 0.817, 5816.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.167, 7, 0.833, 5833.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.150, 7, 0.850, 5850.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.133, 7, 0.867, 5866.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.117, 7, 0.883, 5883.333, 0.026, Velocity, 0, 0.078, 0.052
6, 0.100, 7, 0.900, 5900.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.083, 7, 0.917, 5916.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.067, 7, 0.933, 5933.334, 0.026, Velocity, 0, 0.078, 0.052
6, 0.050, 7, 0.950, 5950.000, 0.026, Velocity, 0, 0.078, 0.052
6, 0.033, 7, 0.967, 5966.667, 0.026, Velocity, 0, 0.078, 0.052
6, 0.017, 7, 0.983, 5983.333, 0.026, Velocity, 0, 0.078, 0.052
7, 1.000, 8, 0.000, 6000.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.983, 8, 0.017, 6016.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.967, 8, 0.033, 6033.334, 0.026, Velocity, 0, 0.078, 0.052
7, 0.950, 8, 0.050, 6050.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.933, 8, 0.067, 6066.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.917, 8, 0.083, 6083.333, 0.026, Velocity, 0, 0.078, 0.052
7, 0.900, 8, 0.100, 6100.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.883, 8, 0.117, 6116.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.867, 8, 0.133, 6133.333, 0.026, Velocity, 0, 0.078, 0.052
7, 0.850, 8, 0.150, 6150.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.833, 8, 0.167, 6166.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.817, 8, 0.183, 6183.334, 0.026, Velocity, 0, 0.078, 0.052
7, 0.800, 8, 0.200, 6200.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.783, 8, 0.217, 6216.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.767, 8, 0.233, 6233.333, 0.026, Velocity, 0, 0.078, 0.052
7, 0.750, 8, 0.250, 6250.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.733, 8, 0.267, 6266.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.717, 8, 0.283, 6283.334, 0.026, Velocity, 0, 0.078, 0.052
7, 0.700, 8, 0.300, 6300.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.683, 8, 0.317, 6316.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.667, 8, 0.333, 6333.333, 0.026, Velocity, 0, 0.078, 0.052
7, 0.650, 8, 0.350, 6350.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.633, 8, 0.367, 6366.667, 0.026, Velocity, 0, 0.078, 0.052
7, 0.617, 8, 0.383, 6383.333, 0.026, Velocity, 0, 0.078, 0.052
7, 0.600, 8, 0.400, 6400.000, 0.026, Velocity, 0, 0.078, 0.052
7, 0.583, 8, 0.417, 6416.667, 0.026, Velocity, 0, 0.078, 0.052
